"l","m","n","a","omega1"
5,0,0,0.25,"-0.0034603462953857442991935529745888016742160987597404230463776168314848 + 0.00046096674664771887620442617892099823019955280668291800405304782751i"
5,0,0,0.3,"-0.0049373722202493295453571797661737285680563707691285292879364985444034 + 0.000674828201645497986359138460657969723411592213070533482435851752885i"
5,0,0,0.35,"-0.0066412394479976551645303526996170315481279363120251348132786836827699 + 0.0009373493356791978458651962989158168197527460549847728116150719771957i"
5,0,0,0.4,"-0.0085439684692221920197023327808928467394279984346476678559351393257189 + 0.0012547474600367526791443101939043541204079420475401526895196485175685i"
5,0,0,0.45,"-0.0106064649542163408225881776084500526607801605528849887518807214069046 + 0.0016354842668219059120354290237471382221016101644820056650965866395284i"
5,0,0,0.5,"-0.012773914728349815085132300304482573873641244104007142155443148951335 + 0.002091158910140882780991224234253839156370285322259088996422550133559i"
5,0,0,0.55,"-0.01496887234747516782114563984407210352129004166997258302810313668533 + 0.002637869600255708472567358610575314149482032574516530672157514562013i"
5,0,0,0.6,"-0.017080639939231186993360794544583263270315491311532125012503128760647 + 0.003298341839355169404583364479659564758431610771645305685327358920105i"
5,0,0,0.65,"-0.018948443358529944953301242171871645823767594280296753495148467317853 + 0.004105360240825793049379996768660462446174721135311757793878522155944i"
5,0,0,0.7,"-0.020333742466398399039336916079829549352218487594073135871266650482821 + 0.00510752055745283735732211069566614161213861243634772894885180399658i"
5,0,0,0.75,"-0.020872364160753781463404231189674743671768759404903542222821707671184 + 0.006379351278944389141838891699924184106104469140664219718322153294503i"
5,0,0,0.8,"-0.019986211309906517405608615533235943283311620494663935945052098794781 + 0.008040285068155648146035637431721972570914917593634204889854144663072i"
5,0,0,0.85,"-0.016705068449384969318647092590227646967592172413453494578413779950249 + 0.010293415026565652407093909851237733794116662509114430123464361848204i"
5,0,0,0.9,"-0.009254744609799062913160228650921329548189838604008993254142773107775 + 0.013515395450909753465123613537369899983486140567245106612258262625299i"
5,0,0,0.91,"-0.006996008961708764526705959185513946988638376108025843770622617678065 + 0.014333471996499810781792535288342747717968361830491892013524292718963i"
5,0,0,0.92,"-0.004390172508820065611990939833336765572147314207420854221551455105428 + 0.015228910787814791429231436035556593607932420038703976624370699351157i"
5,0,0,0.93,"-0.001380906796838087337718173850570192825913030927082655448691824397321 + 0.016213734503159748737527644084162165592323013849867593578636101572909i"
5,0,0,0.94,"0.002102350687025933314537455675199444270545731187277063413527457500781 + 0.017302924699086205259603002135553084517062044502382792640495202436764i"
5,0,0,0.95,"0.00615033019522058683811226997740300538846545517307029834853856386593 + 0.01851558515043146259112162880875756282530056554035506268809518475264i"
5,0,0,0.96,"0.01088388138370716406145084491302667788316631673360251952842405782943 + 0.01987684301299556431805104472596091522916849331408170623091992025798i"
5,0,0,0.97,"0.0164723197804293034648820836168501280421525281195056974283575535772 + 0.0214212489381717115627674202494907547838834708654419639621275850776i"
5,0,0,0.98,"0.0231724410895627202716467589750633115958537851163150721495691666851 + 0.0231997549660758390527407490928862412691700968817621269253036548833i"
5,0,0,0.99,"0.031434967779128020560176554010157853399740774437784022806411381967 + 0.025297952336481266054599627117300012082618120573112754167829301479i"
5,1,0,0.05,"-0.00142172217080638933750394007076391072356846056102343433495076186124325 - 0.00047792859431032048783626388887099213652731580045032589727898600768579i"
5,1,0,0.1,"-0.0031411103712407815214267814879402611469165167544073748047094426564642 - 0.00093554932855241075830524279380269523080324619515631576328682645533292i"
5,1,0,0.15,"-0.0051657397498078910708437157955786238438908187145405748448423162351303 - 0.0013741447429102280025599788050322714625430608653679717089220955252922i"
5,1,0,0.2,"-0.0075013404405430455147045859521035816426418388477633471177759824851007 - 0.0017948282503209236359342897729886475818774410415380841714898918897899i"
5,1,0,0.25,"-0.0101512685900816422543823322274672319117282753349421696496502926589894 - 0.0021986121246904406550398316535704823625688115245749490798482386062263i"
5,1,0,0.3,"-0.013115635633421919095821779863099861364381744998159571651435046487001 - 0.0025864819533008499763616239468784627132718562897157888754588022426833i"
5,1,0,0.35,"-0.016389956824997068978985130368067361454571112657025572155104065701389 - 0.002959489622332361083617418293312554311520966158599969845949394562856i"
5,1,0,0.4,"-0.019963096300784682986468019643929864698601949913685734897638197958236 - 0.003318883929235170660979951489180538056715964294312658676764380216464i"
5,1,0,0.45,"-0.023814149135788292510983539727825884632547588688643203115137994811171 - 0.003666311671337129485266353218965398743768327643272661690783256678659i"
5,1,0,0.5,"-0.027907668748507568207831200181631270312011921853118334392142180478923 - 0.004004149129784388970103922919395847772305307617611150364686272925905i"
5,1,0,0.55,"-0.032186238693132778613636478433154555809276538451801101718571480326454 - 0.004336078568744096346297661023454226157361457831158276251830909683804i"
5,1,0,0.6,"-0.036558634250940804935268608050625033964174310768323328428194451411216 - 0.004668139216612096404383124192928024437168132132810582182827367156958i"
5,1,0,0.65,"-0.040880359446751633039732044299645078781393559368605261323973111395103 - 0.005010734981347815494865901688459516783744082261104392512092563810411i"
5,1,0,0.7,"-0.044920337711181280542540511243596807177812664771143633368965811531291 - 0.00538266971291877520360332841753079163464602714962516296308649969734i"
5,1,0,0.75,"-0.048300841407274838122508456958287377204809251342197661224863949969875 - 0.005819745521954635926326089229086988834820059044763462933452801061115i"
5,1,0,0.8,"-0.050381285984176324708503672675075029387833296381386939630980822083311 - 0.00639440516901494243329268276116837006866274013271229145472664492659i"
5,1,0,0.85,"-0.050010215416403015068698103392638880944428789479657742322179349563524 - 0.007264577593563553964785562501074103942035067727855025825260813546978i"
5,1,0,0.9,"-0.0449121443052174976697396825778796115805638745435436704462080047068 - 0.0088084234172200950215911206416708304450840751636750557613806573637i"
5,1,0,0.91,"-0.04295819974081003913456843975931445367227377124470297878286968684104 - 0.00926652480527705510223559446420532506029859241190748955973619055552i"
5,1,0,0.92,"-0.04056193400587242624609995851210121536778447852570079532627374460646 - 0.0098001476708308509921142408260047883361993070108655376371415235469i"
5,1,0,0.93,"-0.03763918686935839212076954533943378319151073554796513529777654906372 - 0.0104259303537154942537497190422118805933565891762597582739384467897i"
5,1,0,0.94,"-0.03408241756132023657956368886588548064299656240761076850541724899127 - 0.0111647312953868627449672865305595685222793258320359202978903850622i"
5,1,0,0.95,"-0.02975086489884607615319516763497522562802459906382624425490803524767 - 0.01204277912651965826285376456593814302628550894761079699088613613256i"
5,1,0,0.96,"-0.02445448046945332739170963750095167892517039492478025141711797714967 - 0.01309309501440401599278399991695983460593169111719253416191464619083i"
5,1,0,0.97,"-0.01792550166579760207697648683446546421217986607923727384214677594231 - 0.01435717970003957267068207378229376692693543677594340220919023347986i"
5,1,0,0.98,"-0.0097613243081018898094465028277343027773076603915233569270035774696 - 0.0158868677689985716606754501285384782421888702654364191641111825734i"
5,1,0,0.99,"0.000720892087097502670037460510954127303152658374326793307245975687 - 0.0177461023368537572441354852704951973553145528976084646626332800177i"
5,2,0,0.05,"-0.00270917363163599420056819957064139544929253436317364990516353700452741 - 0.00098775660315987006325075920215881523236366697367165476806785047989475i"
5,2,0,0.1,"-0.00574651072163080871283506869129737462415422789996658429193469461151681 - 0.00200031218288214327127104047109336988205445765306949204710458472225569i"
5,2,0,0.15,"-0.0091324300017010523508732355608116787116012489094165770746626610362239 - 0.0030436171865374575921434773526915038133395285404390084633683965483405i"
5,2,0,0.2,"-0.0128886471720174253769443527887345979652503536119262519707322387588268 - 0.0041247538594878156085313999255300014419054986825815543346445711335084i"
5,2,0,0.25,"-0.0170384294802348986182639221729705979276002314094167572054572613562057 - 0.0052524280344445841726336371056818349182327929472942572182870093501424i"
5,2,0,0.3,"-0.02160683797435422573323269961911492808686536275328460440760186711844 - 0.0064376725462600858940766339635883245883552163268081093486086566783119i"
5,2,0,0.35,"-0.0266209607802810758487291128945543151269526499965523708198610911174933 - 0.0076948863171336167656318317065611901000048392003204898811884195904582i"
5,2,0,0.4,"-0.032110143329373596534238634011247223691203724067934593302661325441828 - 0.009043417189944532447564799642723640144390048451923847150174302185931i"
5,2,0,0.45,"-0.038106232132242940793033244718803548006606357308719474197942036806701 - 0.010510050043926287377557770830321786935818244785391223092024681943664i"
5,2,0,0.5,"-0.044643879407126364117864005722665275191743236176532945649914582579624 - 0.012133052957399988017394681420654971807036049804769944054038944721718i"
5,2,0,0.55,"-0.051761036551631940917452995586526031166963659658237302290460563088562 - 0.013969012353258937664734099594572049593491235248811739098958354821642i"
5,2,0,0.6,"-0.059499971683482408918186947179395760077823257004768572613933498093323 - 0.016104898131128291839166563709463914204409075355359002502499465715435i"
5,2,0,0.65,"-0.06790968327770310538746394097156367385596486163561534799625405612118 - 0.018680495820952804337514811538009255755263831587059514614229396044703i"
5,2,0,0.7,"-0.077052012109660498739666329151194923888417065903072569293388848122686 - 0.021932819235803921260621126618808317189730323627187427736081912781457i"
5,2,0,0.75,"-0.08701773467904411918412632942727739641449703077874376402466013362406 - 0.02629118496472726979207029571755769455683202619078093835941740351273i"
5,2,0,0.8,"-0.09797064035602768422937861836274374033024160334315078794988093186278 - 0.03260221005460036639414979501941114251982645059858527381874415256179i"
5,2,0,0.85,"-0.11027408960390006978954425667767453000236412528537533852084797284755 - 0.04273894926603223489262388383609697066072389825632573474367980409363i"
5,2,0,0.9,"-0.12486662348946080118509985846678496725649409262337224292456395486088 - 0.06159919971054018370418476468415432094701812892447207293861548856837i"
5,2,0,0.91,"-0.12823428217991089552907813335455786394610925122843451194729239148422 - 0.06742473619804672503768922828161136267636034984772943005858634818691i"
5,2,0,0.92,"-0.13181335959633354914155805867096337208589036989525393113693956071335 - 0.07437314197671712503488728329921049893421522081129715309348521121073i"
5,2,0,0.93,"-0.13563690474004136739575569658854644980769064801100851082408628900119 - 0.08277270639278107504146561871026487233240508658477478157773867010811i"
5,2,0,0.94,"-0.13973506214943717739297070414514625172789514802465766453434776384593 - 0.09308385162340111142901363395035321421559485322247886395620324780379i"
5,2,0,0.95,"-0.1441207736860758761234584748510890802490255967008841020869126967207 - 0.1059692197428623844372541110080274664472859285623145391112800122215i"
5,2,0,0.96,"-0.1487537614924472764172501225896497414111065472858198559426867510405 - 0.1224108192991766256120758384278009765505314681419787756758366393579i"
5,2,0,0.97,"-0.1534500832319648588836119308341879651843406126153084888381664569951 - 0.1439121449787699444976942176289731732919046731999718059595727843034i"
5,2,0,0.98,"-0.1576495035865836608687376534520963307320104900720619004733248186784 - 0.1728564255486556098704037965405363933265684701032420798457587075429i"
5,2,0,0.99,"-0.159792956715609687864309901478511540857850872264569307353358590614 - 0.213155478797777237589122693616830370050133137469496564527168368405i"
5,3,0,0.05,"-0.00400307806127806813591964074704973292104314854279358047045518454340088 - 0.00151192164267154452495837602496413895419934756870408585566371376999882i"
5,3,0,0.1,"-0.00837718449494114111017450397552858144542535304320568910899625746858924 - 0.00312482710356486621843819367993791529582547945851727346488654275734301i"
5,3,0,0.15,"-0.0131559484602042410307758526714949672486714394714145247235949488235323 - 0.0048535493378962944134241761316620991320178752160385999560655584985862i"
5,3,0,0.2,"-0.0183796191785233319650824211578884377648124262970520215798013338620683 - 0.0067163377656880897802102983252820202095206923721198248189923343833489i"
5,3,0,0.25,"-0.0240972017385762587959628799940529632269238248838108870119467480392611 - 0.0087360659308572153495936513859214964296443509845079554542100943968453i"
5,3,0,0.3,"-0.0303695011761768920098185799692266336943441507583975706927753247171223 - 0.0109419923012618869320982102914752221375222315084859150964367336401722i"
5,3,0,0.35,"-0.0372735822633622989556123472744182318329512226169437875490073343454863 - 0.0133723926385561032284883884051892109746379910193110981244776465960079i"
5,3,0,0.4,"-0.044909498288278168352792491540608781400723516377480001726933908848028 - 0.016078605162169200655456971340173031576923707459998087777429529612196i"
5,3,0,0.45,"-0.053410775387992877632403570397266339001608058373157775717440407269871 - 0.019131441064284890285367820659256529494478376010083079718435841939724i"
5,3,0,0.5,"-0.062961347313027588341023112119841113426592760777602542109821503937521 - 0.02263170501781317554616989715167375976604431171762382277411146727339i"
5,3,0,0.55,"-0.073824053269388370154706147922882820019811748254904658750435191450898 - 0.026728171979462198725470532796039991177565579622246106987041338270616i"
5,3,0,0.6,"-0.086390925452452829566790731426114526224226339793214543032222255944221 - 0.031649796723054557529118052515199090590530841061403816333372829338946i"
5,3,0,0.65,"-0.101277045621924069669660144108572970852195382058194728075687461458991 - 0.037766800453939441797915564923478991028700422076556773572222155075031i"
5,3,0,0.7,"-0.11950801031597137293215592023696976772350608777430317338683431013434 - 0.04571490273671878115878320857777703142641196273211306930236678956978i"
5,3,0,0.75,"-0.1429273488855344340076107530855661283536532280401525920113372014023 - 0.05667133211435596325613985578729330021841371927521364980392660538344i"
5,3,0,0.8,"-0.17518411432522130855596878650065861729819207214339194291193865167093 - 0.07304390401269974624509490737317329871465975845277052721445830921121i"
5,3,0,0.85,"-0.2245112677341115843758629807282060165757647664110591892826893003341 - 0.10049576547908290629905678479575131003397900141643734501783560674484i"
5,3,0,0.9,"-0.3134685816501262592410885644077282525477278485532011945922994753463 - 0.1555796752919049136406301880463235417601569369832863518809689810853i"
5,3,0,0.91,"-0.3409207329155316563932199712851599442871146520520727541472061878219 - 0.173759030069662271120796246854756347132493993176074596473723375984i"
5,3,0,0.92,"-0.3738664209872313322269838568902730753480088521937288131301754510032 - 0.1962362192052131923653125059497720478329667523464543939914555990265i"
5,3,0,0.93,"-0.4141193603669638619183941219431848981141787169107477525279510507619 - 0.2246433641613895751734705496541126282371126952379810941523384427204i"
5,3,0,0.94,"-0.4643583517685573030522044483554678476153624091454267245646338989342 - 0.2615318342424737134519097240653987543851229663896977486014440257083i"
5,3,0,0.95,"-0.5286997701255316766779102946660139356758671620210702153657640945676 - 0.3111203605087807402899593504436503648114665113497216771508708862595i"
5,3,0,0.96,"-0.6137795535546706463013719280241013723307821453853593978311983285834 - 0.3809183165432572446814704265212616248337824384246380977310623069001i"
5,3,0,0.97,"-0.730917524099971525398568005331344439389837244417453571235277929062 - 0.48571687335649533385580044416301538905110053795788226985817654298i"
5,3,0,0.98,"-0.900506722050433471086582353629528154038616313686039612635824506679 - 0.659296850534528873852009096648916220775932892640460903905142359655i"
5,3,0,0.99,"-1.1570820866365138839733845793563315092881689570884783511288253452 - 0.9991096407939122342622998965703965953711326544461573713957884216i"
5,4,0,0.05,"-0.00530326227770100854720997813391645104959028939633691436608754930902795 - 0.00205068675248928132883389679405084910593599964262725315344958292621923i"
5,4,0,0.1,"-0.01103146748720731561678908482367033763573060232714117654292107697408486 - 0.00431124990905206750491018086139429546649971773538399654661569051043534i"
5,4,0,0.15,"-0.0172297121370070127058216891716334515448558319464773084823672438832787 - 0.0068114083382932201384927171476819240813840453626169968546439026064875i"
5,4,0,0.2,"-0.0239563249919239698417366282764733635530575892872691296556521651984068 - 0.009587763862765209604587515362616859193396716656643813643645880706416i"
5,4,0,0.25,"-0.031288026997377260076815350375775545475924346724987038229440567348818 - 0.0126860145535899618004607577673962557356999051999617768919590524358006i"
5,4,0,0.3,"-0.0393276846520974899939824758239475454599297803248201817605853946664531 - 0.0161641392639575218659525207654948942307499380993066266002716039352233i"
5,4,0,0.35,"-0.048216214086812208273910865819846878015546125305705087722163891534278 - 0.020097093223491729622404160235176792494657936408166277398658616434464i"
5,4,0,0.4,"-0.058151316362441878412869009554529259097704539216378577919752704409778 - 0.024583926416865356489054273095980531731437080713711793321266208762916i"
5,4,0,0.45,"-0.069417816082907754123238541446838504315436576592638388485621878848488 - 0.029758920577232716860485757384886208573867012192029858381944237931266i"
5,4,0,0.5,"-0.082438436275246532137937995180761661281375519929349189044426563970339 - 0.035809654648175915111625436306964856755591410412978738404512115374304i"
5,4,0,0.55,"-0.097862118761437340461629292698024235025500642320773611168749041828132 - 0.043007562006065417852142550936252066720808721407796146187180431040002i"
5,4,0,0.6,"-0.116724859362412912446436179780431142762441449325146738551218826470724 - 0.051762225019688396409685345869116544406559731136705369860928253422088i"
5,4,0,0.65,"-0.140759303724493663558440336012521365274553985361713719601731059483839 - 0.062723705824554144643448365919575657257126216466939083855207603788131i"
5,4,0,0.7,"-0.17303309645475747828297699647310958725628523688961292697545671688715 - 0.07698988295733782970755355348606861415822859358023562845181310159906i"
5,4,0,0.75,"-0.21938580496190766278679618748962756116191385698766476743400904838488 - 0.09656684126991264006580710955823428254942992162752918389384788580248i"
5,4,0,0.8,"-0.29206385259427120709604748531849046668459575212939023122700284549131 - 0.12552266702581782410402906816375201795696551047112047107326264095636i"
5,4,0,0.85,"-0.42056150713481115832818584656541721629814114558575133546528983004606 - 0.17341482074890714162385998175258441844609201260879668197852344352513i"
5,4,0,0.9,"-0.6933706309395527827291066572440321716427853346674513257683349899371 - 0.2685437148116387149307927398676397271186257608437484366653218501812i"
5,4,0,0.91,"-0.7862746302216331435941597083356528177270491952334130932426581408947 - 0.2999604158908704940429865633307226543183161006945254624527628940205i"
5,4,0,0.92,"-0.9026294720687824145557936337142860378494596037264603228540683972413 - 0.3389408911215571248455389223174226710542908185048586970596057863366i"
5,4,0,0.93,"-1.0517553216401643530539486821472087143577693418600337384601321170497 - 0.3885127929641161102437869546488242572628887175119431085812294975449i"
5,4,0,0.94,"-1.2485117765663303635974757477189704465186841976997515353694693625204 - 0.4535482902387636770749103212977966266107648504126363703081730388244i"
5,4,0,0.95,"-1.518147356878829831274351910879607134754625473026065459488182115007 - 0.542432274738924188551519292891610553461161742011831794561209636063i"
5,4,0,0.96,"-1.907436237180676835062582620376152982469397415163071715554240376474 - 0.670978448123526172567934619465679993387514332492966691669546139847i"
5,4,0,0.97,"-2.514580980758358232915166540728892460578622018833306824983840428645 - 0.873263467088320960217282178219761110253674820436389037205387022481i"
5,4,0,0.98,"-3.591584856029491043467268170280806136368960750423881408891437430346 - 1.240387339713333411071390397983443753555769672421129732622689382291i"
5,4,0,0.99,"-6.09749943554706311238504733407860763021537974740756215934935243749 - 2.14683544098920883606835064036514554189384469106679183040960904101i"
5,5,0,0.05,"-0.00660953699084388661543112130510156725274209494876399835306615209243647 - 0.00260431697815455563960739447489541524964133217314680862003052363623049i"
5,5,0,0.1,"-0.01370738473112251821152993521352939038944615208372049917809503625032607 - 0.00556176714421141585643303034952301401988835382110439801507511885078163i"
5,5,0,0.15,"-0.021345251298711232533005811707139216299380057122379789088002585738325 - 0.0089248111925024702087073885852337718929082764129479761954207792998605i"
5,5,0,0.2,"-0.029593701951790889396170651862662479454320394195568392729870524134201 - 0.0127576741060245636698815857722183503480786463588809420860924865443577i"
5,5,0,0.25,"-0.0385505399186716683617636890218389027573944306674615099873127300703449 - 0.0171398433639965936787165565911324679220432861048608106502844063722592i"
5,5,0,0.3,"-0.0483538201500790470496716025360020718787416414269386827610404579244535 - 0.0221709583961804675179544814770008046791087274065626299779758522667878i"
5,5,0,0.35,"-0.059202449394547904640777050432484929202094972083349029941976965146794 - 0.02797779687204563497762941024234856694682130389711716135024884549066i"
5,5,0,0.4,"-0.071389551195737442895476606613049696544077394084066327194257856503744 - 0.03472451303919375809448559460407065489614594886237522533318675909318i"
5,5,0,0.45,"-0.085357980527652459124020083462419507796321311066619962930841547316079 - 0.042628086732623612183611406801190246999770736954165043563181797678205i"
5,5,0,0.5,"-0.101795659296166908186423531197090641889123078011103944892054946152616 - 0.051982440369412496145087773021693519192225001454002192429687314291407i"
5,5,0,0.55,"-0.121805535390530450431204901764994495286648751380247266223338864545717 - 0.063197620012482279035033663239606100928474833823187593946210326140263i"
5,5,0,0.6,"-0.147222460011391190797634797903359359835782401135160843650907393818858 - 0.076866547715808926724890441957420778369619626346809186473867452002438i"
5,5,0,0.65,"-0.18123713755302884715635194925614174130751319463093029016272353272513 - 0.0938854859246730683875217065846748583039200642012552027268941891881i"
5,5,0,0.7,"-0.22971122611294793476228321267589400618501066416164258757748047349345 - 0.11568750220663144689423462675672365822901215826959870176221641201024i"
5,5,0,0.75,"-0.30420215570366415807386568797500457841095443943592975577255308473798 - 0.14473802733527500237663079142135680272412760767517725473864584933227i"
5,5,0,0.8,"-0.42978188788958820912650226089966727156258625318066014681315149840491 - 0.18572190233101299595376323002148301350210750330848627817393053130967i"
5,5,0,0.85,"-0.6688860010514677484797999560262355285483700098509965671258904051472 - 0.2489155388847440155667699600645437273914426765561743499934084844089i"
5,5,0,0.9,"-1.2155277498160612506846107935767222700277072502732705453493782989482 - 0.3626783419060273336246323924205522671607637515637366877873156800525i"
5,5,0,0.91,"-1.4090286908112412521120517830699559960817808608824238784327260761223 - 0.3979392215380404675988526486187920575624111053087476842265008721978i"
5,5,0,0.92,"-1.6550527867465982866843726964325784667740725384457524464430608122166 - 0.4405662830019585153627986809641817948314375156962446111900166347233i"
5,5,0,0.93,"-1.975314709696377911269287373635229804402201344424557614122463661666 - 0.493329854514379776841749234544633043185963412987631021979731990626i"
5,5,0,0.94,"-2.404843132992502700194301069582265264199002723421013315399612752485 - 0.560647356948530740414499242659313353962763885811863281001275533179i"
5,5,0,0.95,"-3.003987628016698824701976136405953133226303927733763782953529018688 - 0.650061119352932120910559307988033103371010835511445194603524828868i"
5,5,0,0.96,"-3.886489668346873681499885547568717138707567468654893035909833374585 - 0.775706006186064531772016784613599514253382586937617089860364106162i"
5,5,0,0.97,"-5.29666874739535411566467050833467958466736654796351506988804713565 - 0.96790937479296897562342620283086759280452092640651753488464037246i"
5,5,0,0.98,"-7.88299441776121052435054236544443110749406613763686235013709042082 - 1.30759205396935877868464904587316179953179414159970374924671039207i"
5,5,0,0.99,"-14.2706096010723944528371720360182916484955813746540559127046125927 - 2.1274464785980735961413135008592562696255065094291408296328198169i"
